,username,to,text,date,retweets,favorites,mentions,hashtags,geo
1095763844478132224,HIV_AIDS_Bio,,Genetic Characterization of Middle East Respiratory Syndrome Coronavirus South Korea 2018.: We evaluated genetic variation in Middle East respiratory syndrome coronavirus MERSCoV imported to South Korea in 2018 using specimens from a patient and isolates… http://bioportfol.io/QyqjX1,2019-02-13 19:17:13+00:00,0,0,,,
1095738858531180545,Smile4Riley,,Update .. Riley's test results came back as NL63 alpha coronavirus (respiratory virus) and rhinovirus (cold). Not sure what this means for plan of care yet. Still scheduled to continue IV… https://www.instagram.com/p/Bt1KMtQFfrM/?utm_source=ig_twitter_share&amp;igshid=1fa5ax0t4sunh,2019-02-13 17:37:56+00:00,0,0,,,
1095729219714330624,FluTrackers,,"FluTrackers Coronavirus MERS case list updated with latest WHO report, 20 KSA cases this week, 6th Oman case in 2019 https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/146270-case-list-of-moh-who-novel-coronavirus-mers-announced-cases?p=804641#post804641",2019-02-13 16:59:38+00:00,2,1,,,
1095727247091208194,FluTrackers,,"Oman - MoH reports 6th coronavirus MERS case so far in 2019 - February 13, 2019 https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/oman-coronavirus/807307-oman-moh-reports-6th-coronavirus-mers-case-so-far-in-2019-february-13-2019",2019-02-13 16:51:47+00:00,1,1,,,
1095705054848405504,FluTrackers,,Saudi Arabia - New coronavirus MERS case in Wadi Aldwasir city outbreak https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/807105-saudi-arabia-2019-mers-epiwk-7-20-cases-to-date?p=807291#post807291 h/t Shiloh,2019-02-13 15:23:36+00:00,1,0,,,
1095663108914176001,RazasPorcinas,,Las muestras de granja por Coronavirus dieron positivo en EE.UU.: 359 casos - https://razasporcinas.com/?p=9936&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1550061415,2019-02-13 12:36:56+00:00,0,0,,,
1095633572780797952,sci_questions,,Another story from my PhD. Active antiviral signaling inhibits #MERS coronavirus in bat cells. @VirusesMDPI @usask @McMasterIIDR @WCVMToday @batpapers @VIDOInterVac,2019-02-13 10:39:34+00:00,3,14,@VirusesMDPI @usask @McMasterIIDR @WCVMToday @batpapers @VIDOInterVac,#MERS,
1095627461621108736,JemimaBurden,srschaecher,"I am not a virologist, but doesn't Coronavirus all bud away from the cytoplasm? Thanks though.. ",2019-02-13 10:15:17+00:00,0,0,,,
1095627074218442753,JemimaBurden,GoodwinJinesh,"I am not a virologist, but doesn't SARS, MERS and Coronavirus all bud away from the cytoplasm? I agree the spikes are reminiscent though.. ",2019-02-13 10:13:44+00:00,0,0,,,
1095593827782529024,LiveEdges,,"#plague Oman reports 6th MERS case, Saudi Arabia cases continue to climb http://outbreaknewstoday.com/oman-reports-6th-mers-case-saudi-arabia-cases-continue-climb-22790/ The Oman Ministry of Health has reported the 6th Middle East respiratory syndrome coronavirus (MERS-CoV) infection of the year, according to a MOH Twitter post today. MOH officials…",2019-02-13 08:01:38+00:00,0,0,,#plague,
1095557376634105856,RazasPorcinas,,Las muestras de granja por Coronavirus dieron positivo en EE.UU.: 359 casos - https://razasporcinas.com/?p=9936&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1550036207,2019-02-13 05:36:47+00:00,0,0,,,
1095538447262121984,srschaecher,JemimaBurden,Looks like a #coronavirus,2019-02-13 04:21:34+00:00,0,1,,#coronavirus,
1095530290150236160,yaw_shin,DijkmanRonald,Determination of host proteins composing the microenvironment of coronavirus replicase complexes by proximity-labeling ,2019-02-13 03:49:09+00:00,0,5,,,
1095530254565687296,2019_meet,,"Why Bats Make Such Good #Viral Hosts?? To know more visit our blogs: https://zurl.co/cdtJ #Bats carry and transmit some of the world’s deadliest #zoonotic viruses: #Ebola, #Marburg, #Nipah, &amp; pathogen behind severe acute respiratory syndrome, SARS coronavirus, to name a few. ",2019-02-13 03:49:01+00:00,0,0,,#Viral #Bats #zoonotic #Ebola #Marburg #Nipah,
1095507691147935745,vjksuga,,Uwu coronavirus,2019-02-13 02:19:21+00:00,0,0,,,
1096196764313501696,SouledOutWorld,,H5N1 “Bird Flu” was genetically modified in ferrets for transmissions between mammals. MERS-CoV (Middle East Respiratory Syndrome Coronavirus) resulted.,2019-02-14 23:57:29+00:00,1,0,,,
1096147828823506944,RibbonDiagrams,,4F5C: Crystal structure of the spike receptor binding domain of a porcine respiratory coronavirus in complex with... http://www.rcsb.org/pdb/explore.do?structureId=4F5C,2019-02-14 20:43:02+00:00,0,0,,,
1096136901042556932,BlueDot_Global,,An unusual increase in the activity of Middle East respiratory syndrome coronavirus (MERS-CoV) has been reported in Saudi Arabia since the beginning of this year. https://insights.bluedot.global/DashboardPage/Dashboard?eventId=1721,2019-02-14 19:59:37+00:00,0,1,,,
1096113739357663232,virusninja,CMarizzi,Stay tuned for the unveiling of Castor and Pollux viruses. Two novel twin rhabdoviruses found by the UBRP students - one with a putative toxin and the other with a coronavirus-like Spike protein. #virolgyValentine,2019-02-14 18:27:34+00:00,10,60,,#virolgyValentine,
1096102863212867585,DemascotaCL,,Coronavirus canino: síntomas y tratamiento http://bit.ly/2GJLREk : via demascotacl #puertomontt,2019-02-14 17:44:21+00:00,0,0,,#puertomontt,
1096092152214495232,NJAnimalObserv,,We may finally be close to having a highly effective treatment for Feline Infectious Peritonitis (FIP). FIP is caused by the coronavirus.... ,2019-02-14 17:01:48+00:00,0,1,,,
1096083175510544384,JShukaili,OmaniMOH,"Four people have died as a result of the Middle–East Respiratory Syndrome coronavirus (MERS CoV) in Oman, the Ministry of Health confirmed. Additionally, the number of recorded MERS cases rose to ten. ",2019-02-14 16:26:07+00:00,0,0,,,
1096054095373393921,FluTrackers,,Saudi Arabia - MoH reports a coronavirus MERS death in Wadi Aldwasir city cluster https://flutrackers.com/forum/forum/novel-coronavirus-ncov-mers-2012-2014/saudi-arabia-coronavirus/807105-saudi-arabia-2019-mers-epiwk-7-21-cases-to-date?p=807356#post807356 h/t Shiloh,2019-02-14 14:30:34+00:00,4,1,,,
1096036187695927296,dzcityloko,Hannibal_Barqua,"Mais partout il existe des épidémies sa apparaît comme ça on y peut rien le virus corona les gens l'auraient même si ils avaient consommé la viande, y'a bien eu la vache folle la maladi des oies des canards de je sais pas quoi de je sais pas qui",2019-02-14 13:19:25+00:00,0,0,,,
1096032021124653057,Hannibal_Barqua,dzcityloko,"Le truc est que non seulement boire de la pisse de chamelle est absurde,c'est aussi dangereux. Et nous avons eu une epidemie du virus ""Corona"" a cause de cette connerie..quand je vous disais que c est tragique https://www.skynewsarabia.com/technology/751732-%D9%85%D9%86%D8%B8%D9%85%D8%A9-%D8%A7%D9%84%D8%B5%D8%AD%D8%A9-%D8%AA%D8%AD%D8%B0%D8%B1-%D8%B4%D8%B1%D8%A8-%D8%A8%D9%88%D9%84-%D8%A7%D9%84%D8%A7%D9%95%D8%A8%D9%8",2019-02-14 13:02:51+00:00,0,0,,,
1096029173334724609,host_microbe,,Middle East respiratory syndrome coronavirus and bat coronavirus HKU9 both can utilize GRP78 for attachment onto host cells. http://dlvr.it/QytRSH,2019-02-14 12:51:32+00:00,0,0,,,
1096014212835540993,spacecadet394,,My mum has pneumonia and the hospital put her in isolation room just in case and the nurses are too scared to even come inside thinking she might have coronavirus,2019-02-14 11:52:05+00:00,0,0,,,
1096006614950256641,Nkululekoleko,,SARS : an infectious disease with symptoms including fever and cough and in some cases progressing to pneumonia and respiratory failure. It is caused by a coronavirus. I'm not making this up ,2019-02-14 11:21:54+00:00,0,0,,,
1095909257311125505,Rdimplesss09,,Jeremiah tested back positive for RSV Virus &amp; Corona Virus. It’ll get worse before it gets better. There’s always a rainbow at the end of every storm. ,2019-02-14 04:55:02+00:00,0,6,,,
1095870767168860160,kahpsuhong1,,"코로나 바이러스(coronavirus), 리노 바이러스(rhinovirus), 호흡기 융합 바이러스(respiratory syncytial virus), 인간 메타뉴모바이러스(human metapneumovirus)가 주된 원인으로 밝혀졌다.",2019-02-14 02:22:05+00:00,11,0,,,
1096508743796195328,RazasPorcinas,,¿La enfermedad porcina coronavirus en Arabia Saudita? - https://razasporcinas.com/?p=6147&amp;utm_source=SocialAutoPoster&amp;utm_medium=Social&amp;utm_campaign=Twitter&amp;wpwautoposter=1550263030,2019-02-15 20:37:11+00:00,0,0,,,
1096486231452602368,MediaOneTVLive,,രോഗം ബാധിച്ചവരില്‍ 65 ശതമാനം പേരും റിയാദ് പ്രവശ്യയിലെ.... #Gulf #Saudi #CoronaVirus #ReadMore #Buzz,2019-02-15 19:07:43+00:00,1,1,,#Gulf #Saudi #CoronaVirus #ReadMore #Buzz,
1096443277635575808,amdotorg,,Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://dlvr.it/QyzFMz,2019-02-15 16:17:02+00:00,0,0,,,
1096425834469048322,khalilhumam,,Saudi Arabia: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia: Disease o ... | K ... - http://khalilhumam.com/feed-items/saudi-arabia-middle-east-respiratory-syndrome-coronavirus-mers-cov-saudi-arabia-disease-outbreak-news/,2019-02-15 15:07:44+00:00,0,0,,,
1096416930645372935,DNRI10,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2SONwyP,2019-02-15 14:32:21+00:00,0,0,,,
1096416817508245507,rammerrudolf,,Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia ,2019-02-15 14:31:54+00:00,0,0,,,
1096415565252644866,melodylamour,theodoricofyork,"From 1 January through 31 January 2019, the International Health Regulations (IHR) National Focal Point of Saudi Arabia reported fourteen additional cases of Middle East respiratory syndrome coronavirus (MERS-CoV) infection, including three deaths. ",2019-02-15 14:26:55+00:00,0,0,,,
1096415382964002822,ongCSolidaria,,"Via #RevistaAutismo: Alerta da #OMS — Organização Mundial da Saúde (em inglês): Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia From 1 January through 31 January 2019, the International Health Regulations... http://www.who.int/csr/don/14-february-2019-mers-saudi-arabia/en/",2019-02-15 14:26:12+00:00,0,0,,#RevistaAutismo #OMS,
1096414630107324416,jermaineyoung,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia From 1 January through 31 January 2019, the International Health Regulations (IHR) National Focal Point of Saudi Arabia reported fourteen additional cases of Middle Eas…",2019-02-15 14:23:12+00:00,0,0,,,
1096414584297218048,KelvinBass13,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:23:01+00:00,0,0,,,
1096414577166897152,PublicHealthRTs,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:23:00+00:00,0,0,,,
1096414576692916225,Seb_Dax,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:23:00+00:00,0,1,,,
1096414575426240512,rimafeps,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:59+00:00,0,0,,,
1096414572020408320,JrjHopkins,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:59+00:00,0,0,,,
1096414567234715648,VMichaelsen,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:57+00:00,0,1,,,
1096414562407063557,vagusbum,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:56+00:00,0,0,,,
1096414559760453634,JGCusano,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:56+00:00,0,0,,,
1096414557747249152,RevistaAutismo,,"Alerta da #OMS — Organização Mundial da Saúde (em inglês): Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia From 1 January through 31 January 2019, the International Health Regulations... http://www.who.int/csr/don/14-february-2019-mers-saudi-arabia/en/",2019-02-15 14:22:55+00:00,0,3,,#OMS,
1096414552680480774,OWMorgan,,"Latest publication of Disease Outbreak News from @WHO #outbreaks #LI Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG From 1 January through 31 January 2019, the International Health Regulations (IHR) National Focal Point of Saudi A…",2019-02-15 14:22:54+00:00,2,1,@WHO,#outbreaks #LI,
1096414550688026624,Jrrylee,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:53+00:00,0,0,,,
1096414549962567687,Sykedamagician,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia ,2019-02-15 14:22:53+00:00,0,0,,,
1096414548091899907,ImutzKucing,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia #who http://www.who.int/entity/csr/don/14-february-2019-mers-saudi-arabia/en/index.html,2019-02-15 14:22:53+00:00,0,0,,#who,
1096414545432723456,JohnJasonFallow,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:52+00:00,0,0,,,
1096414537543270401,Zeitungsanzeige,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia http://bit.ly/2X27qFG,2019-02-15 14:22:50+00:00,0,0,,,
1096414518001971200,tomonr1984,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia From 1 January through 31 January 2019, the International Health Regulations (IHR) National Focal Point of Saudi Arabia reported fourteen additiona… http://bit.ly/2X27qFG",2019-02-15 14:22:46+00:00,0,0,,,
1096414513153433600,AstroNetDkIOT,,"Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Saudi Arabia From 1 January through 31 January 2019, the International Health Regulations (IHR) National Focal Point of Saudi Arabia reported fourteen additiona… http://bit.ly/2SZdKhU",2019-02-15 14:22:44+00:00,0,0,,,
1096318665958572032,RameshSuno,,Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – Oman ,2019-02-15 08:01:53+00:00,0,0,,,
1096247583423582208,SouledOutWorld,,The World Health Organization issued a warning of Human to Human transmission of Novel Beta Coronavirus aka SARS (Sudden Acute Respiratory Syndrome). Separate cases in Qatar &amp; Riyadh contained the same gene sequences indicating possible Human to Human transmission.,2019-02-15 03:19:25+00:00,1,0,,,
1096240785559699457,CaiJLe,,Determination of host proteins composing the microenvironment of coronavirus replicase complexes by proximity-labeling ,2019-02-15 02:52:25+00:00,0,0,,,
1096218611524558848,SouledOutWorld,,"Does this mean Arabs are cooking up Coronavirus? No, Chances are it is a good ole “Made in the USA” Plague in the making here. To date: 40 cases; 20 Deaths.",2019-02-15 01:24:18+00:00,3,2,,,
1096218423221252096,SouledOutWorld,,"5/13/13 - WHO says SARS like MERS-CoV “Middle East Respitatory Syndrome-Coronavirus” spreads Human to Human. No Shit Sherlock, it was designed that way!",2019-02-15 01:23:33+00:00,3,2,,,
1096218249258258434,SouledOutWorld,,5/8/13 - MERS-CoV “Coronavirus” has spread from the UAE (Arab Emirates) to France. Congress is authorizing a Customs pre-clearance facility in the UAE. See how treason works now?,2019-02-15 01:22:52+00:00,1,0,,,
1096213212289265664,virusninja,theodora_nyc,They’re viruses. They steal stuff all the time and these twins are no exception. Pollux stole the coronavirus Spike protein! Seems appropriate.,2019-02-15 01:02:51+00:00,0,2,,,
