,username,to,text,date,retweets,favorites,mentions,hashtags,geo,new date
1219397890239496194,MeIntheplanet,PeterEgan6,I hope they all get #coronavirus .They deserve it.Horrible people ,2020-01-20 23:14:47+00:00,0,0,,#coronavirus,,2020-1-20
1219397842105704448,LaFuente_MX,,La OMS convoca para este miércoles un comité de emergencia sobre el nuevo #coronavirus para decidir si declara el brote como emergencia internacional de salud pública.,2020-01-20 23:14:35+00:00,2,2,,#coronavirus,,2020-1-20
1219397700686401536,LoQueSigue_,,Para entender el #CoronaVirus en China: @ZulmaCucunuba,2020-01-20 23:14:01+00:00,1,3,@ZulmaCucunuba,#CoronaVirus,,2020-1-20
1219397679916240896,Bluecheckmark12,ChuckBaggett,#coronavirus likes you.,2020-01-20 23:13:56+00:00,0,0,,#coronavirus,,2020-1-20
1219397509145145344,Rems945,,On va voir les vrais qu'on finis le mode zombie sur call of c'est maintenant qu'on va être utile les mec #Coronavirus,2020-01-20 23:13:16+00:00,0,2,,#Coronavirus,,2020-1-20
1219397461460115457,RobertoAtzori,,"Se il #coronavirus si trasmette da pacchi a uomo, sono strafottuto",2020-01-20 23:13:04+00:00,0,3,,#coronavirus,,2020-1-20
1219397409559793666,BlackCloud1966,,"Is the #coronavirus , the new swine flu or bird Flu? #newsnight",2020-01-20 23:12:52+00:00,0,0,,#coronavirus #newsnight,,2020-1-20
1219397388378370048,MadForMaple,,BBC News - New China virus: Cases triple as infection spreads to Beijing and Shanghai https://www.bbc.com/news/world-asia-china-51171035 #China #coronavirus,2020-01-20 23:12:47+00:00,3,1,,#China #coronavirus,,2020-1-20
1219397342035632128,INTDAILY,,"#Coronavirus Is Spreading Quickly Across #China, #Japan, #SouthKorea and #Thailand as Confirmed Cases Triple https://www.wsj.com/articles/china-coronavirus-kills-third-person-spreads-to-more-cities-11579494221?mod=hp_lead_pos3 #PSA",2020-01-20 23:12:36+00:00,4,3,,#Coronavirus #China #Japan #SouthKorea #Thailand #PSA,,2020-1-20
1219397236368560129,El_Semanario,,Más de 200 infectados y 3 muertos ha dejado la nueva enfermedad respiratoria #coronavirus en Asia. ,2020-01-20 23:12:11+00:00,1,2,,#coronavirus,,2020-1-20
1219397122753286144,claroydirectomx,," #Internacional El #Coronavirus, nueva cepa de #Neumonía en #Asia que pone en alerta a los científicos del mundo ",2020-01-20 23:11:44+00:00,0,0,,#Internacional #Coronavirus #Neumon #Asia,,2020-1-20
1219397102566100992,PamelaSwan11,fras99,Years before when he kept saying Obama wasn't a US citizen. #coronavirus,2020-01-20 23:11:39+00:00,0,1,,#coronavirus,,2020-1-20
1219396993409339395,MediaPlanet2020,,DERNIER TRAIN POUR BUSAN Bande Annonce VOST (Film de Zombies - Corée du ... https://youtu.be/dk48Z8vx7ZE via @YouTube #coronavirus,2020-01-20 23:11:13+00:00,0,0,@YouTube,#coronavirus,,2020-1-20
1219396818275979264,kat_hara_Nikkei,,Spreading: China virus extends reach as human transmission is confirmed #coronavirus #WuhanPneumonia #China #health,2020-01-20 23:10:31+00:00,1,0,,#coronavirus #WuhanPneumonia #China #health,,2020-1-20
1219396734129856512,overthe3,realDonaldTrump,Would you leave please? Move to Russia or something? #coronavirus #IHaveADream,2020-01-20 23:10:11+00:00,0,0,,#coronavirus #IHaveADream,,2020-1-20
1219396716635414528,bortflancrest,,"Does anyone know how many thoughts and prayers it will take to fight the #coronavirus ? Also, if a cure is found, can we call it a vaccine so that anti-vaxxers will reject it?",2020-01-20 23:10:07+00:00,1,5,,#coronavirus,,2020-1-20
1219396713691172864,VaMoAle,,Por lo menos ya nos salvamos de la tercera guerra mundial. -El #coronavirus llegando... ,2020-01-20 23:10:06+00:00,258,564,,#coronavirus,,2020-1-20
1219396538314739723,raphokrg,,"Début de la nouvelle décennie : - WWIII - 1,5milliards d’animaux morts en Australie - Nouveau virus mortel Wsh remettez la Terre en mode facile svp sa devient chaud #coronavirus",2020-01-20 23:09:24+00:00,1,8,,#coronavirus,,2020-1-20
1219396530001473536,squig_,VictorianCHO,"Miss 11: ""that's not gonna work"" https://twitter.com/VictorianCHO/status/1219374429928448001?s=20 #coronavirus",2020-01-20 23:09:22+00:00,1,0,,#coronavirus,,2020-1-20
1219396492634443777,AdeleKThomas,JoeABCNews,"We should absolutely prevent entry. That's the first mistake. How do you think I got the H1N1 (Swine Flu influenza)? Because the department didn't act in time. We had a confirmed 37,537 cases (including me) and as many as 1600 related deaths. It ruined my health. #coronavirus ",2020-01-20 23:09:13+00:00,0,1,,#coronavirus,,2020-1-20
1219396450666323968,DaniloRizzi3,,#China confirms human to human transmission of #coronavirus,2020-01-20 23:09:03+00:00,1,1,,#China #coronavirus,,2020-1-20
1219396331132854274,LastTreeEarth,,A British tourist fell ill on 27 December - he is believed to have contracted the #coronavirus - read more: ,2020-01-20 23:08:35+00:00,1,0,,#coronavirus,,2020-1-20
1219396316628832256,S_BixlerPhoto,,@lookner China should put a full stop to anyone leaving the country until the #coronavirus is under control of figured out the #WHO and other health organizations.,2020-01-20 23:08:31+00:00,0,0,@lookner,#coronavirus #WHO,,2020-1-20
1219396277357764608,diariodejuarez,,"Los signos comunes de infección incluyen fiebre, tos y dificultades respiratorias como falta de aliento. Los casos más graves pueden provocar neumonía, insuficiencia renal e incluso la muerte #Coronavirus ",2020-01-20 23:08:22+00:00,2,0,,#Coronavirus,,2020-1-20
1219396248328966149,diariodejuarez,,El #coronavirus puede transmitirse entre humanos La nueva enfermedad respiratoria ha matado al menos a tres personas y ha contagiado a más de 200 en el mundo ,2020-01-20 23:08:15+00:00,4,12,,#coronavirus,,2020-1-20
1219396206889226240,Servietsky_93,,Les chinois restés dans votre bled la. Venez pas contaminer le monde entier bandes de fdp. #coronavirus,2020-01-20 23:08:05+00:00,1,5,,#coronavirus,,2020-1-20
1219396195761709057,octavebelfort,,#coronavirus à cause de vos conneries je dors pas. ,2020-01-20 23:08:03+00:00,1,7,,#coronavirus,,2020-1-20
1219396071975084032,PneumoniaWuhan,,"Opinion: There is a new coronavirus on the loose, but we don’t have to repeat the mistakes of SARS - The Globe and Mail http://dlvr.it/RNQYDH #chinapneumonia #coronavirus #nCov2019",2020-01-20 23:07:33+00:00,0,0,,#chinapneumonia #coronavirus #nCov2019,,2020-1-20
1219396068145631232,PneumoniaWuhan,,Wuhan holds meeting: upgrade prevention and control measures to resolutely curb epidemic spread http://dlvr.it/RNQY9f #chinapneumonia #coronavirus #nCov2019,2020-01-20 23:07:32+00:00,1,2,,#chinapneumonia #coronavirus #nCov2019,,2020-1-20
1219396042820653057,JWHFB15,,#coronavirus,2020-01-20 23:07:26+00:00,0,0,,#coronavirus,,2020-1-20
1219396019370242049,ICIQC01,,"L’Organisation mondiale de la santé dira mercredi si le nouveau #coronavirus, qui touche maintenant quatre pays, est une urgence de santé publique de portée mondiale ",2020-01-20 23:07:20+00:00,4,4,,#coronavirus,,2020-1-20
1219395906249854976,EnzoPechin,,Quand je vais goûté mon premier humain #coronavirus ,2020-01-20 23:06:53+00:00,11,42,,#coronavirus,,2020-1-20
1219395905071276032,es7ebanlv,,"Hola, @interjet tengo un viaje programado saliendo de @AICM_mx pronto, ¿qué medidas están tomando por aquello del #coronavirus?",2020-01-20 23:06:53+00:00,0,0,@interjet @AICM_mx,#coronavirus,,2020-1-20
1219395885823594498,AnninFrance1,,FREE #China's CAGED BILE BEARS! #ChinesePneumonia = divine justice for centuries of #AnimalCruelty and #torture ! #Wuhan Seafood and Wildlife Market full of LIVE CAPTURED WILD ANIMALS /Death 4 Dinner #HongKong #Japan #Singapore #WHO #coronavirus #Breaking https://www.sfgate.com/news/article/Freeing-China-s-caged-bile-bears-Animal-2677503.php,2020-01-20 23:06:49+00:00,4,4,,#China #ChinesePneumonia #AnimalCruelty #torture #Wuhan #HongKong #Japan #Singapore #WHO #coronavirus #Breaking,,2020-1-20
1219395792382976001,CMavitsi,,"La Bible. Amos 3:7 [7]Or le Seigneur, l'Éternel, ne fera rien, qu'il ne révèle son secret à ses serviteurs les prophètes. http://philippekacou.org #BlueMonday #coronavirus #ProphetKacouPhilippe",2020-01-20 23:06:26+00:00,2,3,,#BlueMonday #coronavirus #ProphetKacouPhilippe,,2020-1-20
1219395644449792003,ICIQC01,,Hôpital chinois dans la province du Wuhan: mesures drastiques. #coronavirus https://twitter.com/sotiridi/status/1219388106429911040/video/1,2020-01-20 23:05:51+00:00,24,27,,#coronavirus,,2020-1-20
1219395577072553984,AnalyticaGlobal,, Live now: The Beijing Hour http://chinaplus.cri.cn #BJH - Latest report on #Wuhan #coronavirus - 99.9 percent of Xinjiang school-age children enrolled in primary schools: officials ,2020-01-20 23:05:35+00:00,0,0,,#BJH #Wuhan #coronavirus,,2020-1-20
1219395546756079619,DonaRdgz,ZulmaCucunuba,"WOW, #mustread #coronavirus ",2020-01-20 23:05:28+00:00,0,0,,#mustread #coronavirus,,2020-1-20
1219395485770878976,Mrfredgaming,,pourquoi je vois plague inc et #coronavirus en tendance,2020-01-20 23:05:13+00:00,0,0,,#coronavirus,,2020-1-20
1219395451104849922,pepepanda,,Pues los @SimpsonitoMX lo volvieron a hacer y predijeron lo del #coronavirus ,2020-01-20 23:05:05+00:00,83,345,@SimpsonitoMX,#coronavirus,,2020-1-20
1219395431534415872,gcftearjjk,,c quoi ce bordel encore #coronavirus,2020-01-20 23:05:00+00:00,0,0,,#coronavirus,,2020-1-20
1219395389968855042,LiberauxDu,,"Ces pauvres lions (il ne reste du lion que le nom ) , transformé en chats dans cette enclos a la capitale du Soudan sont la recherche d'une solidarité #BlueMonday #coronavirus #MLKDay #LPDA7 #Davos #Dorfkinder #InvestInAfrica #ELIminada #BFMTV #TokoEkambi",2020-01-20 23:04:50+00:00,3,6,,#BlueMonday #coronavirus #MLKDay #MLKDay #LPDA7 #Davos #Dorfkinder #InvestInAfrica #ELIminada #BFMTV #TokoEkambi,,2020-1-20
1219395330648805378,_middleearth,,"Tra Trump e la terza guerra mondiale,l'Australia completamente distrutta e ora questo virus mortale che proviene dalla Cina possiamo dire che il 2020 è iniziato di merda e sicuramente finirà di merda. #coronavirus",2020-01-20 23:04:36+00:00,10,52,,#coronavirus,,2020-1-20
1219395303742300160,DjallelKC,,#coronavirus well... ,2020-01-20 23:04:30+00:00,0,0,,#coronavirus,,2020-1-20
1219395241163313152,isadoralarosa,,#coronavirus #digiunopersalvini #QuartaRepubblica ANNO BISESTO ANNO FUNESTO,2020-01-20 23:04:15+00:00,0,4,,#coronavirus #digiunopersalvini #QuartaRepubblica,,2020-1-20
1219395217469648897,OtakuDiegoKun1,,#coronavirus Apoyemos a Japón y China para evitar que se desate una nueva epidemia. Fuerza Japón y China ,2020-01-20 23:04:09+00:00,0,2,,#coronavirus,,2020-1-20
1219395197320167430,GenioIncompres8,,#coronavirus Invece di andare su #Marte sbrigatevi a fare un vaccino contro il #coronavirus !,2020-01-20 23:04:04+00:00,0,2,,#coronavirus #Marte #coronavirus,,2020-1-20
1219395177636401153,LigneCom,,Avez vous déjà jouer au démineur ? #BlueMonday #ELIminada #LPDA7 #SadiclikTamam #Davos #ULTIMAHORA #Davos2020 #BFMTV #coronavirus #toonmechallenge #LPDLA #BernardArnaultDansUnTitre #Tapie,2020-01-20 23:04:00+00:00,0,1,,#BlueMonday #ELIminada #LPDA7 #SadiclikTamam #Davos #ULTIMAHORA #Davos2020 #BFMTV #coronavirus #toonmechallenge #LPDLA #BernardArnaultDansUnTitre #Tapie,,2020-1-20
1219394907779018759,Sam_HeDu,,"D. y yo fantaseamos con el fin del mundo, porque nos caga la humanidad. Eso es de las cosas que más nos une. Nuestro poco amor a la vida :D #coronavirus #BlueMonday",2020-01-20 23:02:55+00:00,0,1,,#coronavirus #BlueMonday,,2020-1-20
1219394855983554561,lamor_rachid,,Les cas confirmés de contamination du nouveau virus. L'OMS va se réunir en urgence. #coronavirus #SARS2,2020-01-20 23:02:43+00:00,2,3,,#coronavirus #SARS2,,2020-1-20
1219394833535598595,es7ebanlv,,"Help us, #coronavirus; you're our current hope.",2020-01-20 23:02:38+00:00,0,0,,#coronavirus,,2020-1-20
1219394825784610816,worldofmarilyn,,So I take it this #coronavirus Has nothing to do With Coronas? ,2020-01-20 23:02:36+00:00,0,4,,#coronavirus,,2020-1-20
1219394782331637760,Milenio,,La #OMS ya investiga si el #coronavirus podría convertirse en una epidemia mundial https://mile.io/2RDQ2oX,2020-01-20 23:02:26+00:00,37,97,,#OMS #coronavirus,,2020-1-20
1219394650336788482,76enz,,#coronavirus ,2020-01-20 23:01:54+00:00,0,0,,#coronavirus,,2020-1-20
1219394600349175808,oq7NkgO1IxzUenq,,#coronavirus ,2020-01-20 23:01:42+00:00,0,2,,#coronavirus,,2020-1-20
1219394597060796425,EvieMiemietz,,"Ok entre le feu en Australie, la WWIII et #coronavirus pourquoi on est déjà pas mort ?",2020-01-20 23:01:41+00:00,0,2,,#coronavirus,,2020-1-20
1219394587355242498,ClubReporteros,,"¿Qué medidas implementa @INSColombia, @MinSaludCol, @AeroCivilCol en todos los aeropuertos del país, especialmente @BOG_ELDORADO, con respecto al #coronavirus? @gusgomez1701 @MabelLaraNews @YolandaRuizCe @EspinosaRadio #Colombia2020",2020-01-20 23:01:39+00:00,1,5,@INSColombia @MinSaludCol @AeroCivilCol @BOG_ELDORADO @gusgomez1701 @MabelLaraNews @YolandaRuizCe @EspinosaRadio,#coronavirus #Colombia2020,,2020-1-20
1219394411932590083,ayma942k,,Seigneur baisse la jauge de difficulté plz #coronavirus,2020-01-20 23:00:57+00:00,0,0,,#coronavirus,,2020-1-20
1219394391795732480,oscar_erives,,"#Salud | En medio de la alerta de salud global, el gobierno de China registró una tercera víctima y 217 nuevos casos de #coronavirus. En México se toman medidas en los viajes directos a dicho país que son los aeropuertos internacionales de Monterrey,... ",2020-01-20 23:00:52+00:00,1,0,,#Salud #coronavirus,,2020-1-20
1219394372875300869,daniela_cruzr,,"Ay ya, que nos avisen si ahora si nos morimos para saquear la panadería de Superama e irme en paz #coronavirus",2020-01-20 23:00:48+00:00,3,5,,#coronavirus,,2020-1-20
1219394306080944128,BecauseCulture,billbirtles,Taking passengers' body temperatures to control #coronavirus. There would be a revolt in the West. Only similar #travel experiences I've had are infrared temperature scan on arrival in Cuba and an antibacterial spray down before landing in Chile (to protect the crops).,2020-01-20 23:00:32+00:00,6,9,,#coronavirus #travel,,2020-1-20
1219394201529569295,MegaOpinionMx,,Empresarios mexicanos denuncian que la inseguridad golpea la economía y piden un giro de timón inmediato #bluemonday2020 #coronavirus #HappyMondayEnConvoy #EpicModeOn,2020-01-20 23:00:07+00:00,0,0,,#bluemonday2020 #coronavirus #HappyMondayEnConvoy #EpicModeOn #EpicModeOn,,2020-1-20
1219394188699193344,ayma942k,,mnt évitez de me toucher ou quoi que ce soit hum. #coronavirus,2020-01-20 23:00:04+00:00,0,0,,#coronavirus,,2020-1-20
1219394179408621571,ZTSAnalytics,,Top 10 Tendencias de Twitter en México: #MacroSimulacro2020: 14402 Blue Monday: 77938 #coronavirus: 22107 #WallsMusicVideo: 197896 #HappyMondayEnConvoy: None Guardia Nacional: 11496 Mangel: 12295 Suchiate: None Tunita: None Sicilia: 11791,2020-01-20 23:00:02+00:00,0,2,,#MacroSimulacro2020 #coronavirus #WallsMusicVideo #HappyMondayEnConvoy,,2020-1-20
1219394177567510528,tencanal10,,#TENtvNoticias | #China : Se confirma brote de neumonía que se trasmite de humano a humano causado por un nuevo tipo de #coronavirus. La OMS convocó a un comité para definir si el virus es una emergencia internacional. ,2020-01-20 23:00:01+00:00,0,2,,#TENtvNoticias #China #coronavirus,,2020-1-20
1219394173050281985,NewsweekEspanol,,"La nueva cepa de #coronavirus causó alarma debido a su conexión con el Síndrome Respiratorio Agudo Severo, que mató a casi 650 personas en China y Hong Kong en 2003. ",2020-01-20 23:00:00+00:00,151,242,,#coronavirus,,2020-1-20
1219394172211220480,ChinaPlusNews,, Live now: The Beijing Hour http://chinaplus.cri.cn #BJH - Latest report on #Wuhan #coronavirus - 99.9 percent of Xinjiang school-age children enrolled in primary schools: officials ,2020-01-20 23:00:00+00:00,1,3,,#BJH #Wuhan #coronavirus,,2020-1-20
1219394060944924672,SoyIsakyn,ZulmaCucunuba,"Esté hilo, es lo más completo y claro que he leído sobre el #coronavirus y porque comienza a preocupar a todo el mundo ",2020-01-20 22:59:34+00:00,0,1,,#coronavirus,,2020-1-20
1219394005512925185,LukaLuke966,howroute,Check them MF's with the quickness! #coronavirus,2020-01-20 22:59:20+00:00,0,1,,#coronavirus,,2020-1-20
1219393747365974016,Hazelnut0619,,Delikado mag travel travel karon na panahon kay jusko #CORONAVIRUS is waving..,2020-01-20 22:58:19+00:00,1,2,,#CORONAVIRUS,,2020-1-20
1219393667372240896,RadioNLNews,,The Chief Public Health Officer of Canada says there's no reason to be overly concerned in Canada about the #coronavirus outbreak... Details on your NL news to 3pm. Listen here: http://goo.gl/B296iV #Kamloops,2020-01-20 22:58:00+00:00,1,1,,#coronavirus #Kamloops,,2020-1-20
1219393634732212224,ElsKarls,CitizensIntel,Looks like the world keeps trying to rid itself from a pesky human infestation... #coronavirus #MondayMood #ChinaVirus,2020-01-20 22:57:52+00:00,1,3,,#coronavirus #MondayMood #ChinaVirus,,2020-1-20
1219393574057345025,KanagawaMama,livedoornews,Japonya’daki tek vakası bizim bölgede çıktı. Umarım kontrol altına alınır da yayılmaz. Şu an ihtiyacımız olmayan tek şey #coronavirus ,2020-01-20 22:57:37+00:00,0,3,,#coronavirus,,2020-1-20
1219393490175627265,FriarDale,,"Keep me, Lord, in the arms of Your embrace. Shelter me under Your wings. Be my light in darkness. Be my hope in distress. Be my calm in anxiety. Be strength in my weakness. Be my comfort in pain. Be my song in the night. #Pray 4 #earthquake, #coronavirus, #Ecuador,#Australia",2020-01-20 22:57:17+00:00,2,5,,#Pray #earthquake #coronavirus #Ecuador #Australia,,2020-1-20
1219393450820427776,241Supernova,,Je sens que ce virus va mystérieusement sévir en Afrique comme d’habitude #coronavirus,2020-01-20 22:57:08+00:00,0,1,,#coronavirus,,2020-1-20
